Date,Open,High,Low,Close,Adj Close,Volume,Log_Return,Diff_Log_Return
4/3/07,1424.27002,1440.5699462890625,1424.27002,1437.77002,1437.77002,2921760000,0.009237307,0.00664361
4/4/07,1437.75,1440.1600341796875,1435.0799560546875,1439.3699951171875,1439.3699951171875,2616320000,0.001112199,-0.008125108
4/5/07,1438.939941,1444.8800048828125,1436.6700439453125,1443.760009765625,1443.760009765625,2357230000,0.003045314,0.001933115
4/9/07,1443.77002,1448.0999755859375,1443.280029296875,1444.6099853515625,1444.6099853515625,2349410000,0.00058855,-0.002456764
4/10/07,1444.5799560546875,1448.72998,1443.989990234375,1448.3900146484375,1448.3900146484375,2510110000,0.002613226,0.002024676
4/11/07,1448.22998,1448.3900146484375,1436.1500244140625,1438.8699951171875,1438.8699951171875,2950190000,-0.006594525,-0.009207751
4/12/07,1438.8699951171875,1448.02002,1433.9100341796875,1447.800048828125,1447.800048828125,2770570000,0.006187117,0.012781641598579974
4/13/07,1447.800048828125,1453.1099853515625,1444.1500244140625,1452.8499755859375,1452.8499755859375,2690020000,0.003481931,-0.002705186
4/16/07,1452.8399658203125,1468.6199951171875,1452.8399658203125,1468.3299560546875,1468.3299560546875,2870140000,0.010598543,0.007116612
4/17/07,1468.469970703125,1474.3499755859375,1467.1500244140625,1471.47998,1471.47998,2920570000,0.002143013,-0.00845553
4/18/07,1471.469970703125,1476.5699462890625,1466.4100341796875,1472.5,1472.5,2971330000,0.000692953,-0.00145006
4/19/07,1472.47998,1474.22998,1464.469970703125,1470.72998,1470.72998,2913610000,-0.001202774,-0.001895726
4/20/07,1470.689941,1484.739990234375,1470.689941,1484.3499755859375,1484.3499755859375,3329940000,0.009218087,0.010420860318067326
4/23/07,1484.3299560546875,1487.3199462890625,1480.189941,1480.9300537109375,1480.9300537109375,2575020000,-0.002306644,-0.011524731
4/24/07,1480.9300537109375,1483.8199462890625,1473.739990234375,1480.4100341796875,1480.4100341796875,3119750000,-0.000351206,0.001955439
4/25/07,1480.280029296875,1496.5899658203125,1480.280029296875,1495.4200439453125,1495.4200439453125,3252590000,0.010088034,0.010439239252332477
4/26/07,1495.27002,1498.02002,1491.1700439453125,1494.25,1494.25,3211800000,-0.000782725,-0.010870758
4/27/07,1494.209961,1497.3199462890625,1488.6700439453125,1494.0699462890625,1494.0699462890625,2732810000,-0.000120505,0.00066222
4/30/07,1494.0699462890625,1497.1600341796875,1482.290039,1482.3699951171875,1482.3699951171875,3093420000,-0.007861749,-0.007741244
5/1/07,1482.3699951171875,1487.27002,1476.699951171875,1486.300048828125,1486.300048828125,3400350000,0.002647688,0.010509436696376717
5/2/07,1486.1300048828125,1499.0999755859375,1486.1300048828125,1495.9200439453125,1495.9200439453125,3189800000,0.006451589,0.003803901
5/3/07,1495.560059,1503.3399658203125,1495.560059,1502.3900146484375,1502.3900146484375,3007970000,0.004315752,-0.002135837
5/4/07,1502.3499755859375,1510.3399658203125,1501.800048828125,1505.6199951171875,1505.6199951171875,2761930000,0.002147587,-0.002168165
5/7/07,1505.5699462890625,1511,1505.540039,1509.47998,1509.47998,2545090000,0.002560437,0.00041285
5/8/07,1509.3599853515625,1509.3599853515625,1500.6600341796875,1507.719970703125,1507.719970703125,2795720000,-0.001166651,-0.003727089
5/9/07,1507.3199462890625,1513.800048828125,1503.77002,1512.5799560546875,1512.5799560546875,2935550000,0.003218217,0.004384868
5/10/07,1512.3299560546875,1512.3299560546875,1491.4200439453125,1491.469970703125,1491.469970703125,3031240000,-0.014054582,-0.017272798
5/11/07,1491.469970703125,1506.239990234375,1491.469970703125,1505.8499755859375,1505.8499755859375,2720780000,0.009595315,0.023649897347143067
5/14/07,1505.760009765625,1510.9000244140625,1498.3399658203125,1503.1500244140625,1503.1500244140625,2776130000,-0.001794584,-0.0113899
5/15/07,1503.1099853515625,1514.8299560546875,1500.4300537109375,1501.189941,1501.189941,3071020000,-0.001304835,0.00048975
5/16/07,1500.75,1514.1500244140625,1500.75,1514.1400146484375,1514.1400146484375,2915350000,0.008589543,0.009894377
5/17/07,1514.010009765625,1517.1400146484375,1509.290039,1512.75,1512.75,2868640000,-0.000918444,-0.009507987
5/18/07,1512.739990234375,1522.75,1512.739990234375,1522.75,1522.75,2959050000,0.006588724,0.007507168
5/21/07,1522.75,1529.8699951171875,1522.709961,1525.0999755859375,1525.0999755859375,3465360000,0.001542055,-0.005046669
5/22/07,1525.0999755859375,1529.239990234375,1522.050048828125,1524.1199951171875,1524.1199951171875,2860500000,-0.000642775,-0.002184829
5/23/07,1524.0899658203125,1532.4300537109375,1521.9000244140625,1522.280029296875,1522.280029296875,3084260000,-0.001207961,-0.000565186
5/24/07,1522.0999755859375,1529.310059,1505.1800537109375,1507.510009765625,1507.510009765625,3365530000,-0.009749941,-0.00854198
5/25/07,1507.5,1517.4100341796875,1507.5,1515.72998,1515.72998,2316250000,0.005437869,0.015187809287485976
5/29/07,1515.550048828125,1521.800048828125,1512.02002,1518.1099853515625,1518.1099853515625,2571790000,0.001568972,-0.003868896
5/30/07,1517.5999755859375,1530.22998,1510.060059,1530.22998,1530.22998,2980210000,0.007951908,0.006382935
5/31/07,1530.189941,1535.560059,1528.260009765625,1530.6199951171875,1530.6199951171875,3335530000,0.000254841,-0.007697067
6/1/07,1530.6199951171875,1540.560059,1530.6199951171875,1536.3399658203125,1536.3399658203125,2927020000,0.003730063,0.003475223
6/4/07,1536.280029296875,1540.530029296875,1532.310059,1539.1800537109375,1539.1800537109375,2738930000,0.0018469,-0.001883163
6/5/07,1539.1199951171875,1539.1199951171875,1525.6199951171875,1530.949951171875,1530.949951171875,2939450000,-0.005361416,-0.007208316
6/6/07,1530.5699462890625,1530.5699462890625,1514.1300048828125,1517.3800048828125,1517.3800048828125,2964190000,-0.008903259,-0.003541843
6/7/07,1517.3599853515625,1517.3599853515625,1490.3699951171875,1490.719970703125,1490.719970703125,3538470000,-0.017725962,-0.008822702
6/8/07,1490.709961,1507.760009765625,1487.4100341796875,1507.6700439453125,1507.6700439453125,2993460000,0.011306236827796745,0.029032198373325713
6/11/07,1507.6400146484375,1515.530029296875,1503.3499755859375,1509.1199951171875,1509.1199951171875,2525280000,0.000961254,-0.010344982
6/12/07,1509.1199951171875,1511.3299560546875,1492.969970703125,1493,1493,3056200000,-0.010739178,-0.011700432
6/13/07,1492.6500244140625,1515.699951171875,1492.6500244140625,1515.6700439453125,1515.6700439453125,3077930000,0.015070095861530852,0.025809273555701395
6/14/07,1515.5799560546875,1526.449951171875,1515.5799560546875,1522.969970703125,1522.969970703125,2813630000,0.004804742,-0.010265354
6/15/07,1522.969970703125,1538.709961,1522.969970703125,1532.9100341796875,1532.9100341796875,3406030000,0.006505556,0.001700813
6/18/07,1532.9000244140625,1535.439941,1529.310059,1531.050048828125,1531.050048828125,2480240000,-0.001214106,-0.007719661
6/19/07,1531.02002,1535.8499755859375,1525.6700439453125,1533.699951171875,1533.699951171875,2873590000,0.001729278,0.002943384
6/20/07,1533.6800537109375,1537.3199462890625,1512.3599853515625,1512.8399658203125,1512.8399658203125,3286900000,-0.013694428,-0.015423707
6/21/07,1512.5,1522.9000244140625,1504.75,1522.189941,1522.189941,3161110000,0.006161392,0.019855820823367232
6/22/07,1522.189941,1522.189941,1500.739990234375,1502.560059,1502.560059,4284320000,-0.01297969,-0.019141082
6/25/07,1502.560059,1514.290039,1492.6800537109375,1497.739990234375,1497.739990234375,3287250000,-0.00321306,0.00976663
6/26/07,1497.6800537109375,1506.1199951171875,1490.540039,1492.8900146484375,1492.8900146484375,3398530000,-0.00324345,-3.04E-05
6/27/07,1492.6199951171875,1506.800048828125,1484.1800537109375,1506.3399658203125,1506.3399658203125,3398150000,0.008968996,0.012212446586650216
6/28/07,1506.3199462890625,1514.8399658203125,1503.4100341796875,1505.709961,1505.709961,3006710000,-0.000418323,-0.009387319
6/29/07,1505.699951171875,1517.530029296875,1493.6099853515625,1503.3499755859375,1503.3499755859375,3165410000,-0.001568587,-0.001150264
7/2/07,1504.6600341796875,1519.449951171875,1504.6600341796875,1519.4300537109375,1519.4300537109375,2648990000,0.010639364857749634,0.012207951649130244
7/3/07,1519.1199951171875,1526.010009765625,1519.1199951171875,1524.8699951171875,1524.8699951171875,1560790000,0.003573857,-0.007065507
7/5/07,1524.8599853515625,1526.5699462890625,1517.719970703125,1525.4000244140625,1525.4000244140625,2622950000,0.000347529,-0.003226328
7/6/07,1524.959961,1532.4000244140625,1520.469970703125,1530.439941,1530.439941,2441520000,0.003298551,0.002951021
7/9/07,1530.4300537109375,1534.260009765625,1527.449951171875,1531.8499755859375,1531.8499755859375,2715330000,0.000920902,-0.002377649
7/10/07,1531.8499755859375,1531.8499755859375,1510.010009765625,1510.1199951171875,1510.1199951171875,3244280000,-0.014287025,-0.015207927
7/11/07,1509.9300537109375,1519.3399658203125,1506.0999755859375,1518.760009765625,1518.760009765625,3082920000,0.005705104,0.019992128968126188
7/12/07,1518.739990234375,1547.9200439453125,1518.739990234375,1547.699951171875,1547.699951171875,3489600000,0.018875707510562556,0.013170603267905534
7/13/07,1547.6800537109375,1555.0999755859375,1544.8499755859375,1552.5,1552.5,2801120000,0.003096608,-0.015779099
7/16/07,1552.5,1555.9000244140625,1546.689941,1549.52002,1549.52002,2704110000,-0.001921317,-0.005017925
7/17/07,1549.52002,1555.3199462890625,1547.739990234375,1549.3699951171875,1549.3699951171875,3007140000,-9.68E-05,0.001824492
7/18/07,1549.199951171875,1549.199951171875,1533.6700439453125,1546.1700439453125,1546.1700439453125,3609220000,-0.00206746,-0.001970635
7/19/07,1546.1300048828125,1555.199951171875,1546.1300048828125,1553.0799560546875,1553.0799560546875,3251450000,0.004459094,0.006526554
7/20/07,1553.189941,1553.189941,1529.199951171875,1534.0999755859375,1534.0999755859375,3745780000,-0.012296154,-0.016755248
7/23/07,1534.060059,1547.22998,1534.060059,1541.5699462890625,1541.5699462890625,3102700000,0.004857469,0.017153623
7/24/07,1541.5699462890625,1541.5699462890625,1508.6199951171875,1511.040039,1511.040039,4115830000,-0.020003161,-0.02486063
7/25/07,1511.030029296875,1524.310059,1503.72998,1518.0899658203125,1518.0899658203125,4283200000,0.004654762,0.024657923371816715
7/26/07,1518.0899658203125,1518.0899658203125,1465.300048828125,1482.6600341796875,1482.6600341796875,4472550000,-0.023615148,-0.02826991
7/27/07,1482.439941,1488.530029296875,1458.949951171875,1458.949951171875,1458.949951171875,4784650000,-0.016120829,0.007494319
7/30/07,1458.9300537109375,1477.8800048828125,1454.3199462890625,1473.9100341796875,1473.9100341796875,4128780000,0.010201791310726627,0.026322621
7/31/07,1473.9000244140625,1488.300048828125,1454.25,1455.27002,1455.27002,4524520000,-0.012727293,-0.022929084
8/1/07,1455.1800537109375,1468.3800048828125,1439.5899658203125,1465.810059,1465.810059,5256780000,0.007216567,0.01994386
8/2/07,1465.459961,1476.4300537109375,1460.5799560546875,1472.199951171875,1472.199951171875,4368850000,0.004349817,-0.00286675
8/3/07,1472.1800537109375,1473.22998,1432.800048828125,1433.060059,1433.060059,4272110000,-0.026945788,-0.031295605
8/6/07,1433.040039,1467.6700439453125,1427.3900146484375,1467.6700439453125,1467.6700439453125,5067200000,0.023864080164867296,0.050809869
8/7/07,1467.6199951171875,1488.300048828125,1455.800048828125,1476.709961,1476.709961,4909390000,0.006140475,-0.017723606
8/8/07,1476.219970703125,1503.8900146484375,1476.219970703125,1497.489990234375,1497.489990234375,5499560000,0.013973752789071092,0.007833278
8/9/07,1497.209961,1497.209961,1453.0899658203125,1453.0899658203125,1453.0899658203125,5889600000,-0.030098067,-0.044071819
8/10/07,1453.0899658203125,1462.02002,1429.739990234375,1453.6400146484375,1453.6400146484375,5345780000,0.000378466,0.030476532
8/13/07,1453.4200439453125,1466.290039,1451.540039,1452.9200439453125,1452.9200439453125,3696280000,-0.000495411,-0.000873877
8/14/07,1452.8699951171875,1456.739990234375,1426.199951171875,1426.540039,1426.540039,3814630000,-0.018323395,-0.017827985
8/15/07,1426.1500244140625,1440.780029296875,1404.3599853515625,1406.699951171875,1406.699951171875,4290930000,-0.014005458,0.004317937
8/16/07,1406.6400146484375,1415.969970703125,1370.5999755859375,1411.27002,1411.27002,6509300000,0.003243521,0.017248979
8/17/07,1411.260009765625,1450.3299560546875,1411.260009765625,1445.939941,1445.939941,3570040000,0.024269567,0.021026046
8/20/07,1445.939941,1451.75,1430.540039,1445.550048828125,1445.550048828125,3321340000,-0.000269683,-0.024539249
8/21/07,1445.550048828125,1455.3199462890625,1439.760009765625,1447.1199951171875,1447.1199951171875,3012150000,0.001085465,0.001355148
8/22/07,1447.030029296875,1464.8599853515625,1447.030029296875,1464.0699462890625,1464.0699462890625,3309120000,0.011644820880578166,0.010559356
8/23/07,1464.050048828125,1472.060059,1453.8800048828125,1462.5,1462.5,3084390000,-0.001072892,-0.012717713
8/24/07,1462.3399658203125,1479.4000244140625,1460.540039,1479.3699951171875,1479.3699951171875,2541400000,0.011469018050260793,0.012541909844047794
8/27/07,1479.3599853515625,1479.3599853515625,1465.97998,1466.790039,1466.790039,2406180000,-0.008539952,-0.02000897
8/28/07,1466.719970703125,1466.719970703125,1432.010009765625,1432.3599853515625,1432.3599853515625,3078090000,-0.023752943,-0.015212991
8/29/07,1432.010009765625,1463.760009765625,1432.010009765625,1463.760009765625,1463.760009765625,2824070000,0.021685050980904563,0.045437994
8/30/07,1463.6700439453125,1468.4300537109375,1451.25,1457.6400146484375,1457.6400146484375,2582960000,-0.004189775,-0.025874826
8/31/07,1457.6099853515625,1481.469970703125,1457.6099853515625,1473.989990234375,1473.989990234375,2731610000,0.011154303290853207,0.015344078069166045
9/4/07,1473.959961,1496.4000244140625,1472.1500244140625,1489.4200439453125,1489.4200439453125,2766600000,0.010413809077047809,-0.000740494
9/5/07,1488.760009765625,1488.760009765625,1466.3399658203125,1472.290039,1472.290039,2991600000,-0.011567774,-0.021981583
9/6/07,1472.030029296875,1481.489990234375,1467.4100341796875,1478.550048828125,1478.550048828125,2459590000,0.004242873,0.015810646149208907
9/7/07,1478.550048828125,1478.550048828125,1449.0699462890625,1453.550048828125,1453.550048828125,3191080000,-0.017053037,-0.02129591
9/10/07,1453.5,1462.25,1439.290039,1451.699951171875,1451.699951171875,2835720000,-0.001273624,0.015779413187334335
9/11/07,1451.689941,1472.47998,1451.689941,1471.489990234375,1471.489990234375,3015330000,0.013540236395020777,0.01481386
9/12/07,1471.0999755859375,1479.5,1465.75,1471.560059,1471.560059,2885720000,4.76161521048013e-05,-0.01349262
9/13/07,1471.469970703125,1489.5799560546875,1471.469970703125,1483.949951171875,1483.949951171875,2877080000,0.008384316,0.0083367
9/14/07,1483.949951171875,1485.989990234375,1473.1800537109375,1484.25,1484.25,2641740000,0.000202176,-0.008182141
9/17/07,1484.239990234375,1484.239990234375,1471.8199462890625,1476.6500244140625,1476.6500244140625,2598390000,-0.005133569,-0.005335745
9/18/07,1476.6300048828125,1519.8900146484375,1476.6300048828125,1519.780029296875,1519.780029296875,3708940000,0.028789582,0.033923150632518606
9/19/07,1519.75,1538.739990234375,1519.75,1529.030029296875,1529.030029296875,3846750000,0.00606796,-0.022721622
9/20/07,1528.689941,1529.1400146484375,1516.4200439453125,1518.75,1518.75,2957700000,-0.006745938,-0.012813898
9/21/07,1518.75,1530.8900146484375,1518.75,1525.75,1525.75,3679460000,0.004598464,0.011344402811000798
9/24/07,1525.75,1530.1800537109375,1516.1500244140625,1517.72998,1517.72998,3131310000,-0.005270308,-0.009868772
9/25/07,1516.3399658203125,1518.27002,1507.1300048828125,1517.209961,1517.209961,3187770000,-0.000342689,0.004927619
9/26/07,1518.6199951171875,1529.3900146484375,1518.6199951171875,1525.4200439453125,1525.4200439453125,3237390000,0.005396715,0.005739403
9/27/07,1527.3199462890625,1532.459961,1525.810059,1531.3800048828125,1531.3800048828125,2872180000,0.003899482,-0.001497233
9/28/07,1531.239990234375,1533.739990234375,1521.989990234375,1526.75,1526.75,2925350000,-0.003028,-0.006927482
10/1/07,1527.290039,1549.02002,1527.25,1547.040039,1547.040039,3281990000,0.013202159881824826,0.016230159615679085
10/2/07,1546.959961,1548.010009765625,1540.3699951171875,1546.6300048828125,1546.6300048828125,3101910000,-0.000265079,-0.013467239
10/3/07,1545.800048828125,1545.8399658203125,1536.3399658203125,1539.5899658203125,1539.5899658203125,3065320000,-0.004562249,-0.004297169
10/4/07,1539.9100341796875,1544.02002,1537.6300048828125,1542.8399658203125,1542.8399658203125,2690430000,0.002108727,0.006670975
10/5/07,1543.8399658203125,1561.9100341796875,1543.8399658203125,1557.5899658203125,1557.5899658203125,2919030000,0.009514881,0.007406154
10/8/07,1556.510009765625,1556.510009765625,1549,1552.5799560546875,1552.5799560546875,2040650000,-0.003221698,-0.012736579
10/9/07,1553.1800537109375,1565.260009765625,1551.8199462890625,1565.1500244140625,1565.1500244140625,2932040000,0.008063647,0.011285344653097162
10/10/07,1564.97998,1565.4200439453125,1555.459961,1562.469970703125,1562.469970703125,3044760000,-0.001713798,-0.009777445
10/11/07,1564.719970703125,1576.0899658203125,1546.719970703125,1554.4100341796875,1554.4100341796875,3911260000,-0.005171809,-0.003458011
10/12/07,1555.4100341796875,1563.030029296875,1554.0899658203125,1561.800048828125,1561.800048828125,2788690000,0.004742959,0.009914768
10/15/07,1562.25,1564.739990234375,1540.810059,1548.709961,1548.709961,3139290000,-0.008416732,-0.013159691
10/16/07,1547.810059,1547.810059,1536.290039,1538.530029296875,1538.530029296875,3234560000,-0.006594867,0.001821865
10/17/07,1544.439941,1550.6600341796875,1526.010009765625,1541.239990234375,1541.239990234375,3638070000,0.001759847,0.008354714
10/18/07,1539.290039,1542.790039,1531.760009765625,1540.0799560546875,1540.0799560546875,3203210000,-0.000752946,-0.002512793
10/19/07,1540,1540,1500.260009765625,1500.6300048828125,1500.6300048828125,4160970000,-0.025949311,-0.025196365
10/22/07,1497.790039,1508.060059,1490.4000244140625,1506.3299560546875,1506.3299560546875,3471830000,0.003791177,0.029740487926274817
10/23/07,1509.300048828125,1520.010009765625,1503.6099853515625,1519.5899658203125,1519.5899658203125,3309120000,0.008764339,0.004973163
10/24/07,1516.6099853515625,1517.22998,1489.560059,1515.8800048828125,1515.8800048828125,4003300000,-0.002444408,-0.011208747
10/25/07,1516.1500244140625,1523.239990234375,1500.459961,1514.4000244140625,1514.4000244140625,4183960000,-0.000976795,0.001467613
10/26/07,1522.1700439453125,1535.530029296875,1520.1800537109375,1535.280029296875,1535.280029296875,3612120000,0.013693456876032073,0.014670251477267193
10/29/07,1536.9200439453125,1544.6700439453125,1536.4300537109375,1540.97998,1540.97998,3124480000,0.003705771,-0.009987686
10/30/07,1539.4200439453125,1539.4200439453125,1529.550048828125,1531.02002,1531.02002,3212520000,-0.006484372,-0.010190143
10/31/07,1532.1500244140625,1552.760009765625,1529.4000244140625,1549.3800048828125,1549.3800048828125,3953070000,0.011920661356755069,0.018405034
11/1/07,1545.790039,1545.790039,1506.6600341796875,1508.439941,1508.439941,4241470000,-0.026778889,-0.03869955
11/2/07,1511.0699462890625,1513.1500244140625,1492.530029296875,1509.6500244140625,1509.6500244140625,4285990000,0.000801887,0.027580775
11/5/07,1505.6099853515625,1510.8399658203125,1489.949951171875,1502.1700439453125,1502.1700439453125,3819330000,-0.004967093,-0.00576898
11/6/07,1505.3299560546875,1520.77002,1499.0699462890625,1520.27002,1520.27002,3879160000,0.011977204894451532,0.016944298331523555
11/7/07,1515.459961,1515.459961,1475.040039,1475.6199951171875,1475.6199951171875,4353160000,-0.029809726,-0.041786931
11/8/07,1475.27002,1482.5,1450.310059,1474.77002,1474.77002,5439720000,-0.000576178,0.029233548
11/9/07,1467.5899658203125,1474.0899658203125,1448.510009765625,1453.699951171875,1453.699951171875,4587050000,-0.014390062,-0.013813883
11/12/07,1453.6600341796875,1464.939941,1438.530029296875,1439.1800537109375,1439.1800537109375,4192520000,-0.010038453,0.004351609
11/13/07,1441.3499755859375,1481.3699951171875,1441.3499755859375,1481.050048828125,1481.050048828125,4141310000,0.028677784,0.038716236980129715
11/14/07,1483.4000244140625,1492.1400146484375,1466.469970703125,1470.5799560546875,1470.5799560546875,4031470000,-0.007094478,-0.035772262
11/15/07,1468.040039,1472.6700439453125,1443.489990234375,1451.1500244140625,1451.1500244140625,3941010000,-0.013300489,-0.006206011
11/16/07,1453.0899658203125,1462.1800537109375,1443.989990234375,1458.739990234375,1458.739990234375,4168870000,0.00521668,0.018517169
11/19/07,1456.699951171875,1456.699951171875,1430.4200439453125,1433.27002,1433.27002,4119650000,-0.017614482,-0.022831162
11/20/07,1434.510009765625,1452.6400146484375,1419.280029296875,1439.699951171875,1439.699951171875,4875150000,0.004476164,0.022090646079585774
11/21/07,1434.709961,1436.4000244140625,1415.6400146484375,1416.77002,1416.77002,4076230000,-0.016055078,-0.020531242
11/23/07,1417.6199951171875,1440.8599853515625,1417.6199951171875,1440.699951171875,1440.699951171875,1612720000,0.016749426122977695,0.032804504
11/26/07,1440.739990234375,1446.0899658203125,1406.0999755859375,1407.219970703125,1407.219970703125,3706470000,-0.023512967,-0.040262393
11/27/07,1409.5899658203125,1429.489990234375,1407.4300537109375,1428.22998,1428.22998,4320720000,0.014819795556490156,0.038332762
11/28/07,1432.949951171875,1471.6199951171875,1432.949951171875,1469.02002,1469.02002,4508020000,0.028159623,0.013339827843341645
11/29/07,1467.4100341796875,1473.810059,1458.3599853515625,1469.719970703125,1469.719970703125,3524730000,0.000476361,-0.027683262
11/30/07,1471.8299560546875,1488.939941,1470.8900146484375,1481.1400146484375,1481.1400146484375,4422200000,0.007740185,0.007263823
12/3/07,1479.6300048828125,1481.1600341796875,1470.0799560546875,1472.4200439453125,1472.4200439453125,3323250000,-0.005904736,-0.013644921
12/4/07,1471.3399658203125,1471.3399658203125,1460.6600341796875,1462.790039,1462.790039,3343620000,-0.006561738,-0.000657002
12/5/07,1465.219970703125,1486.0899658203125,1465.219970703125,1485.010009765625,1485.010009765625,3663660000,0.015075915,0.021637652817809716
12/6/07,1484.5899658203125,1508.02002,1482.189941,1507.3399658203125,1507.3399658203125,3568570000,0.014924973,-0.000150943
12/7/07,1508.5999755859375,1510.6300048828125,1502.6600341796875,1504.6600341796875,1504.6600341796875,3177710000,-0.001779504,-0.016704476
12/10/07,1505.1099853515625,1518.27002,1504.959961,1515.959961,1515.959961,2911760000,0.007481894,0.009261398
12/11/07,1516.6800537109375,1523.5699462890625,1475.989990234375,1477.6500244140625,1477.6500244140625,4080180000,-0.025595871,-0.033077765
12/12/07,1487.5799560546875,1511.959961,1468.22998,1486.5899658203125,1486.5899658203125,4482120000,0.006031879,0.03162775
12/13/07,1483.27002,1489.4000244140625,1469.209961,1488.4100341796875,1488.4100341796875,3635170000,0.001223576,-0.004808304
12/14/07,1486.189941,1486.6700439453125,1467.780029296875,1467.949951171875,1467.949951171875,3401050000,-0.013841623,-0.015065198
12/17/07,1465.050048828125,1465.050048828125,1445.4300537109375,1445.9000244140625,1445.9000244140625,3569030000,-0.015134854,-0.001293232
12/18/07,1445.9200439453125,1460.1600341796875,1435.6500244140625,1454.97998,1454.97998,3723690000,0.006260159,0.021395013930814777
12/19/07,1454.699951171875,1464.4200439453125,1445.310059,1453,1453,3401300000,-0.001361757,-0.007621916
12/20/07,1456.4200439453125,1461.530029296875,1447.219970703125,1460.1199951171875,1460.1199951171875,3526890000,0.004888236,0.006249993
12/21/07,1463.189941,1485.4000244140625,1463.189941,1484.459961,1484.459961,4508590000,0.016532422665618718,0.011644186474374152
12/24/07,1484.550048828125,1497.6300048828125,1484.550048828125,1496.449951171875,1496.449951171875,1267420000,0.00804456,-0.008487862
12/26/07,1495.1199951171875,1498.8499755859375,1488.199951171875,1497.6600341796875,1497.6600341796875,2010500000,0.000808309,-0.007236251
12/27/07,1495.050048828125,1495.050048828125,1475.8599853515625,1476.27002,1476.27002,2365770000,-0.014385263,-0.015193572
12/28/07,1479.8299560546875,1488.010009765625,1471.699951171875,1478.489990234375,1478.489990234375,2420510000,0.001502641,0.015887903916667057
12/31/07,1475.25,1475.8299560546875,1465.1300048828125,1468.3599853515625,1468.3599853515625,2440880000,-0.006875168,-0.008377809
1/2/08,1467.969970703125,1471.77002,1442.0699462890625,1447.1600341796875,1447.1600341796875,3452650000,-0.014543083,-0.007667915
1/3/08,1447.550048828125,1456.800048828125,1443.72998,1447.1600341796875,1447.1600341796875,3429500000,0,0.014543083003997204
1/4/08,1444.010009765625,1444.010009765625,1411.189941,1411.6300048828125,1411.6300048828125,4166000000,-0.02485797,-0.02485797
1/7/08,1414.0699462890625,1423.8699951171875,1403.449951171875,1416.1800537109375,1416.1800537109375,4221260000,0.003218075,0.028076045455700083
1/8/08,1415.709961,1430.280029296875,1388.300048828125,1390.189941,1390.189941,4705390000,-0.018522757,-0.021740833
1/9/08,1390.25,1409.189941,1378.699951171875,1409.1300048828125,1409.1300048828125,5351030000,0.013532109841889017,0.032054867
